Mes, Aeropuertos, #Flight, #FlightDelayed
1, 621559, 164150
2, 565604, 171973
3, 639209, 168294
4, 614648, 148939
5, 631609, 142588
6, 629280, 196470
7, 648560, 195995
8, 653279, 186242
9, 600187, 111812
10, 629992, 139663
11, 605149, 125439
12, 614139, 211666
